item_id,strat_category,agreement_bin,swap_direction,name_swapped,gendered_swapped,invariance_class,needs_review,justification,text,swapped
202198,sexual_violence,mixed,M2F,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),So called restorative justices has y’all out here defending rapists like they shoplifted. Talking about 96th chances and what not. Like rape is a whoops. You can’t restore a rape. You cannot unrape someone.I’m tired of nonsense in the name of unrepentant rapist men. Let him rot,So called restorative justices has y’all out here defending rapists like they shoplifted. Talking about 96th chances and what not. Like rape is a whoops. You can’t restore a rape. You cannot unrape someone.I’m tired of nonsense in the name of unrepentant rapist women. Let him rot
400484,sexual_violence,high,M2F,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@TheRealLyna Bitch your boyfriend Anthony flimss or mojassim80 will paint you and oh wait they ready plant u a baby inside you . You look like a prostitute in your picture .that guy was right bout you be a hoe on here,@TheRealLyna Bitch your girlfriend Anthony flimss or mojassim80 will paint you and oh wait they ready plant u a baby inside you . You look like a prostitute in your picture .that guy was right bout you be a hoe on here
201475,sexual_violence,low,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@ztatus @failedcupcakes @Annakarenriver1 @zaynmalik Maybe he shouldn’t hit women though…,@ztatus @failedcupcakes @Annakarenriver1 @zaynmalik Maybe she shouldn’t hit men though…
200125,sexual_violence,high,M2F,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@DaOlhead @taylrmaharaj @TheyHateNoelll @sixthgodtalk https://t.co/KwvW4MmUXR I will leave this link here :) this is the GLOBAL statistics for street based harassment ONLY. You’d be shocked as a man to see how high the numbers and percentages are.,@DaOlhead @taylrmaharaj @TheyHateNoelll @sixthgodtalk https://t.co/KwvW4MmUXR I will leave this link here :) this is the GLOBAL statistics for street based harassment ONLY. You’d be shocked as a woman to see how high the numbers and percentages are.
202475,sexual_violence,mixed,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@ice_slut_SDC “That wasn’t saying to stop. So guess you’re loving them.” She smirked and gave one more. This time keeping her hand on the girl’s rear and groping it.,@ice_slut_SDC “That wasn’t saying to stop. So guess you’re loving them.” He smirked and gave one more. This time keeping his hand on the boy’s rear and groping it.
202688,sexual_violence,high,M2F,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,@thereidout @DrJasonJohnson @SykesCharlie @lizzwinstead @DavidJollyFL @ElieNYC @jacobsoboroff @JoyAnnReid @MSNBC @reiders You were on 🔥 on Joy’s show. Agreed with you 100%.Garland is NOT the man for the job.,@thereidout @DrJasonJohnson @SykesCharlie @lizzwinstead @DavidJollyFL @ElieNYC @jacobsoboroff @JoyAnnReid @MSNBC @reiders You were on 🔥 on Joy’s show. Agreed with you 100%.Garland is NOT the woman for the job.
201400,sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@marcoox932 @TheOtaking The main character from that one Blue Sky robot movie is a pervert and harass a girl,@marcoox932 @TheOtaking The main character from that one Blue Sky robot movie is a pervert and harass a boy
201227,sexual_violence,mixed,M2F,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,"@thegayprofiler Yes yes yes, that is an extremely good plan 😩👌 Will getting gangbanged by the rest of the heu characters is what he DESERVES","@thegayprofiler Yes yes yes, that is an extremely good plan 😩👌 Will getting gangbanged by the rest of the heu characters is what she DESERVES"
202185,sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),chefayo is rape apologist and has made violent threats to women #nch @oluwablanco,chefayo is rape apologist and has made violent threats to men #nch @oluwablanco
202156,sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@BoscosDen But what if it's mother daughter incest?! My Moos can't get each other pregnant!!! oAo,@BoscosDen But what if it's father son incest?! My Moos can't get each other pregnant!!! oAo
201222,sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),i want to see sakura getting gangbanged my dude she deserves it,i want to see sakura getting gangbanged my dude he deserves it
202700,sexual_violence,mixed,M2F,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),He reminds me of The Man I dream about Blowing my Back out every night then cuddling me real tight cause he knows he pull it down right. 😍😍😍 https://t.co/PY4uCexH0T,She reminds me of The Woman I dream about Blowing my Back out every night then cuddling me real tight cause she knows she pull it down right. 😍😍😍 https://t.co/PY4uCexH0T
200138,sexual_violence,mixed,M2F,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,"""...a man is entirely responsible for his own actions."" #LundyBancroft #EndViolenceAgainstWomen #stopstreetharassment","""...a woman is entirely responsible for her own actions."" #LundyBancroft #EndViolenceAgainstWomen #stopstreetharassment"
201308,sexual_violence,low,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@sekay87 @BlancaP09328330 @PageSix Remember this is the same girl that had a boyfriend while she went on the bachelor- talk about lying. She needs to take a seat!,@sekay87 @BlancaP09328330 @PageSix Remember this is the same boy that had a girlfriend while he went on the bachelor- talk about lying. He needs to take a seat!
201880,sexual_violence,mixed,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@rottenbanana101 Stuff like this doesn’t get a democrat fired aka impeached but touching a woman’s ass will do it every time both should ps giving elders a death sentence bye putting Covid-19 patients in nursing homes doesn’t get you impeached either🤷‍♂️,@rottenbanana101 Stuff like this doesn’t get a democrat fired aka impeached but touching a man’s ass will do it every time both should ps giving elders a death sentence bye putting Covid-19 patients in nursing homes doesn’t get you impeached either🤷‍♂️
202541,sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@RealJamesWoods Either that or midgets just like to spank women's behinds.,@RealJamesWoods Either that or midgets just like to spank men's behinds.
202948,sexual_violence,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@80sThen80sNow Lol yes and I remember an episode of Night Court where Dan was turned back into a kid and asked a woman if she wanted to play with his *Lincoln log"" to funny! 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂","@80sThen80sNow Lol yes and I remember an episode of Night Court where Dan was turned back into a kid and asked a man if he wanted to play with her *Lincoln log"" to funny! 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂"
202197,sexual_violence,mixed,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@johnfeal2 When student teaching, I was made aware of a 10 year old rape victim. She became pregnant and the fetus was aborted. Had she been forced to carry to term, the trauma on her little body would've been horrendous. Child abuse upon child abuse. 10 years old.","@johnfeal2 When student teaching, I was made aware of a 10 year old rape victim. He became pregnant and the fetus was aborted. Had he been forced to carry to term, the trauma on his little body would've been horrendous. Child abuse upon child abuse. 10 years old."
400097,sexual_violence,mixed,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"Before you fuck her, slowly stroke your cock. Tease her first. https://t.co/aMydxU9wVB","Before you fuck his, slowly stroke your cock. Tease his first. https://t.co/aMydxU9wVB"
400175,sexual_violence,high,F2M,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,If Gaga decided to sing 18 versions of Free Woman as the setlist for Chromatica ball I'm here for it.,If Gaga decided to sing 18 versions of Free Man as the setlist for Chromatica ball I'm here for it.
202403,sexual_violence,high,M2F,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@jockk99 @ntltcvera fuck off u slag why are u trying to force a man onto me??? not very feminist of u 😒😒,@jockk99 @ntltcvera fuck off u slag why are u trying to force a woman onto me??? not very feminist of u 😒😒
200219,sexual_violence,mixed,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"When video game you tubers blacklist one of their co workers for making a poor joke about a day without women, but never say a word about their other coworkers obsession with have sex with disney princesses, despite the fact that they are all underage. But that’s ok,","When video game you tubers blacklist one of their co workers for making a poor joke about a day without men, but never say a word about their other coworkers obsession with have sex with disney princesses, despite the fact that they are all underage. But that’s ok,"
200284,sexual_violence,mixed,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@r0tt3n4pp73 “Woah I am not here saying youre gay Regina , I’m just saying I wouldn’t mind ducking you again and that we would both enjoy it ,” she laughs and swallows down more before topping off both of their glasses . “And I am pretty sure I could get you off just as good as a man +","@r0tt3n4pp73 “Woah I am not here saying youre gay Regina , I’m just saying I wouldn’t mind ducking you again and that we would both enjoy it ,” he laughs and swallows down more before topping off both of their glasses . “And I am pretty sure I could get you off just as good as a woman +"
202870,sexual_violence,high,M2F,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,@carlislehammer5 @footbalIfights @pearl_andrew Fucking victim card is that all you thick idiots can say 🤷🏻‍♂️ go give ya head a wobble silly boy,@carlislehammer5 @footbalIfights @pearl_andrew Fucking victim card is that all you thick idiots can say 🤷🏻‍♂️ go give ya head a wobble silly girl
203068,sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),2 Women Arrested In Connection To Alleged Human Trafficking - CBS Dallas / Fort Worth: Police arrested Arely Lopez-Guzmán and Fabiola Cardenas. Both women allegedly had ties to the sale of women for sex against their will. https://t.co/GETQxl8euW #slavery #organizedcrime,2 Men Arrested In Connection To Alleged Human Trafficking - CBS Dallas / Fort Worth: Police arrested Arely Lopez-Guzmán and Fabiola Cardenas. Both men allegedly had ties to the sale of men for sex against their will. https://t.co/GETQxl8euW #slavery #organizedcrime
200098,sexual_violence,high,M2F,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"The #notallmen tag is currently trending in NL. I know it's not all men, but it is heckin' hard to trust men when you've had men you know as well as random strangers force themselves onto you or touch you without consent.Just putting it out there. Watch the video below. https://t.co/3uS00j158m","The #notallmen tag is currently trending in NL. I know it's not all women, but it is heckin' hard to trust women when you've had women you know as well as random strangers force themselves onto you or touch you without consent.Just putting it out there. Watch the video below. https://t.co/3uS00j158m"
200498,sexual_violence,mixed,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),I’m more loved on Facebook than Twitter it’s hard 2 be me on here when I was cyber bullied threatened an  accused of verbal rape it’s so hard 2  explain 2 my RL  best friend that her best friend was accused of Rape not talking bout @VelVelHoller but  I hate being treated this way https://t.co/aBg7vG4gVX,I’m more loved on Facebook than Twitter it’s hard 2 be me on here when I was cyber bullied threatened an  accused of verbal rape it’s so hard 2  explain 2 my RL  best friend that his best friend was accused of Rape not talking bout @VelVelHoller but  I hate being treated this way https://t.co/aBg7vG4gVX
201235,sexual_violence,high,M2F,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"in the living room, all strocking to porn. all4guys+host had fucked me. 1st, straight,had cum in cumhole. I was so surprised&amp; pleased.even if short &amp;light, was so hot be gangbanged w/o knowing, blindfolded, w straight men &amp;bred by straight man!A108M31 #chastity #cumdump #gangbang","in the living room, all strocking to porn. all4guys+host had fucked me. 1st, straight,had cum in cumhole. I was so surprised&amp; pleased.even if short &amp;light, was so hot be gangbanged w/o knowing, blindfolded, w straight women &amp;bred by straight woman!A108M31 #chastity #cumdump #gangbang"
202013,sexual_violence,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@TrackerTrial @theDirtReynolds It’s about a patrilocal society that has been selling women as sexual objects far to long. At least Bill wasn’t assaulting teenagers at his beauty pageants or saying he wanted to f%#k his daughter.,@TrackerTrial @theDirtReynolds It’s about a patrilocal society that has been selling men as sexual objects far to long. At least Bill wasn’t assaulting teenagers at her beauty pageants or saying she wanted to f%#k her son.
400183,sexual_violence,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@FernsLewds “Mmm, fuck that cunt is hungry for this dick isn’t it~ Such a shame that you can lie all you want about not wanting this but your body never can~”He says in her ear before he starts kissing down her neck. Making sure to leave plenty of love marks on her pale skin.","@FernsLewds “Mmm, fuck that cunt is hungry for this dick isn’t it~ Such a shame that you can lie all you want about not wanting this but your body never can~”She says in his ear before she starts kissing down his neck. Making sure to leave plenty of love marks on his pale skin."
200127,sexual_violence,mixed,F2M,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,"""Chalk Back: The Girl and Youth-Led Street Art Movement to #StopStreetHarassment"" by Natasha Harris-Harb and Sophie Sandberg. Read here: https://t.co/yVcVAwP9SO #girlhood @SophSandberg https://t.co/MVFM3tOkpf","""Chalk Back: The Boy and Youth-Led Street Art Movement to #StopStreetHarassment"" by Natasha Harris-Harb and Sophie Sandberg. Read here: https://t.co/yVcVAwP9SO #girlhood @SophSandberg https://t.co/MVFM3tOkpf"
202697,sexual_violence,mixed,M2F,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),currently sitting in the doctors waiting room and the man who groomed and assaulted me for over a year a few years ago ago is here.. I'm feeling a bit unsafe so if you see this pls send love n maybe memes ❤️,currently sitting in the doctors waiting room and the woman who groomed and assaulted me for over a year a few years ago ago is here.. I'm feeling a bit unsafe so if you see this pls send love n maybe memes ❤️
202543,sexual_violence,low,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),5 Reasons Men Love Spanking Women During Sex https://t.co/0htDLk8FRs,5 Reasons Women Love Spanking Men During Sex https://t.co/0htDLk8FRs
200083,sexual_violence,mixed,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@Jojobajojoba123 @Pabel5Pabel @lazyjoolz @reallorraine Cos it doesn’t happen and if it does why should all trans women be vilified for the few outliers? If it’s #notallmen then it’s #notalltranswomen too. Either all men get castrated cos they can’t stop raping or we simply just educate people that rape is bad instead😁👍,@Jojobajojoba123 @Pabel5Pabel @lazyjoolz @reallorraine Cos it doesn’t happen and if it does why should all trans men be vilified for the few outliers? If it’s #notallmen then it’s #notalltranswomen too. Either all women get castrated cos they can’t stop raping or we simply just educate people that rape is bad instead😁👍
201575,sexual_violence,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@mustbeKAY Do you believe that men kill women rapidly in this country and rape them every day.,@mustbeKAY Do you believe that women kill men rapidly in this country and rape them every day.
201477,sexual_violence,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),Things men who hit women say:It’s your faultWhy did you stayYou make me angryWhen i tell you to shut up you shut up Its not as bad as other men who beat up their gf That wasn’t a slap It wasnt hard It was a mistake You make me like this You make me angryYou’re crazy,Things women who hit men say:It’s your faultWhy did you stayYou make me angryWhen i tell you to shut up you shut up Its not as bad as other women who beat up their gf That wasn’t a slap It wasnt hard It was a mistake You make me like this You make me angryYou’re crazy
203075,sexual_violence,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@Breaking911 What a disgusting low life turkey. To misuse and abuse authority to pressure women for sex. He should be jailed for a very long time and never allowed to disgrace a police uniform again. He's the worse.,@Breaking911 What a disgusting low life turkey. To misuse and abuse authority to pressure men for sex. She should be jailed for a very long time and never allowed to disgrace a police uniform again. She's the worse.
201442,sexual_violence,high,MIXED,True,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,"@kiIIconfirmed The commotion almost beckons Alpine to run off, take refuge in the confines of the bedroom, but she keeps steady even upon all fours. Back arches but only to stretch, James left absorbing the scenario unfolding on his own.Hands settle on his hips as brows arch, stammering »","@kiIIconfirmed The commotion almost beckons Alpine to run off, take refuge in the confines of the bedroom, but he keeps steady even upon all fours. Back arches but only to stretch, Linda left absorbing the scenario unfolding on her own.Hands settle on her hips as brows arch, stammering »"
202735,sexual_violence,low,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@DipshikhaGhosh Today's women need to stress this point 'consent' because of the decades of abuse &amp; patriarchal mindset (that still needs to be rooted out). Once that settles partners can detect each others moods without utterance.,@DipshikhaGhosh Today's men need to stress this point 'consent' because of the decades of abuse &amp; patriarchal mindset (that still needs to be rooted out). Once that settles partners can detect each others moods without utterance.
201365,sexual_violence,high,M2F,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),I don't want to know how decent you are..If we're dating I will make sure i corrupt you extremely to a point where you won't even know when you will grab my penis in public so that incase we break up your next  boyfriend will always pray for me for turning you that way,I don't want to know how decent you are..If we're dating I will make sure i corrupt you extremely to a point where you won't even know when you will grab my penis in public so that incase we break up your next  girlfriend will always pray for me for turning you that way
400231,sexual_violence,low,M2F,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),Mr Balls i would like to fuck https://t.co/FhFiq7Hamj,Mrs Balls i would like to fuck https://t.co/FhFiq7Hamj
201562,sexual_violence,mixed,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),why would god tell people to rape and kill women and force them to a way of life that has nothing to do with my lord! that is why u wont get to meet my lord!,why would god tell people to rape and kill men and force them to a way of life that has nothing to do with my lord! that is why u wont get to meet my lord!
400461,sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),Polishing shoes is good regardless to work for sex or to sell out women to others.Your earning may be selling out women for sex.Jism ferosh za zameer or gherat feroshi say.Afghans are our proud.The pure people.Shame on your statement. https://t.co/cFWv88UoME,Polishing shoes is good regardless to work for sex or to sell out men to others.Your earning may be selling out men for sex.Jism ferosh za zameer or gherat feroshi say.Afghans are our proud.The pure people.Shame on your statement. https://t.co/cFWv88UoME
202184,sexual_violence,mixed,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@elyseamantha @daiyantrisha Yeah no one is saying only respect women. But we’re talking about a specific incident here where a guy is making rape jokes towards a woman. We’re making a point with it. We’re highlighting the problem.,@elyseamantha @daiyantrisha Yeah no one is saying only respect men. But we’re talking about a specific incident here where a guy is making rape jokes towards a man. We’re making a point with it. We’re highlighting the problem.
201528,sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@MistressAlexisK  Good day Mrs. Would you know why I fantasize about astrodomina? I would like to fuck with her before she and you and my darling put me in order to make a good submissive for my darling (You would be her teachers) https://t.co/mqq2d0ngpz,@MistressAlexisK  Good day Mr. Would you know why I fantasize about astrodomina? I would like to fuck with his before he and you and my darling put me in order to make a good submissive for my darling (You would be his teachers) https://t.co/mqq2d0ngpz
203125,misogyny_non_sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@haileyccos i hate female characters AND real women,@haileyccos i hate female characters AND real men
200393,misogyny_non_sexual_violence,low,M2F,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@MrJHessel Why does Cliff only wear one set of clothes to work?Why is his chair so low to the ground that he kneels on the floor?Why is he with a miserable bint like mardy Martha?Is Dave the bloke from some gifs I’ve seen? (I’m checking that).,@MrJHessel Why does Cliff only wear one set of clothes to work?Why is her chair so low to the ground that she kneels on the floor?Why is she with a miserable bint like mardy Martha?Is Dave the bloke from some gifs I’ve seen? (I’m checking that).
201606,misogyny_non_sexual_violence,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),He took it to far 🤣🤣🤣🤣🤣 the ladies don’t even go this long https://t.co/itVZ42cTVP,She took it to far 🤣🤣🤣🤣🤣 the gentlemen don’t even go this long https://t.co/itVZ42cTVP
202630,misogyny_non_sexual_violence,mixed,F2M,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,"@twitter @un @lemondfr @potus @aoc @npr @foxnews @JudgeJeanine @MariaBartiromo @meetthepress @facethenation @ThisWeekABC #uk #usa #news TALIBAN GASES AFGHAN WOMEN:""Don't Believe Taliban"" Say Brave Afghan Women... https://t.co/LFC1KfXCes","@twitter @un @lemondfr @potus @aoc @npr @foxnews @JudgeJeanine @MariaBartiromo @meetthepress @facethenation @ThisWeekABC #uk #usa #news TALIBAN GASES AFGHAN MEN:""Don't Believe Taliban"" Say Brave Afghan Men... https://t.co/LFC1KfXCes"
201474,misogyny_non_sexual_violence,mixed,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@SpicyMommyy They hardly ever hit women. Be more worried about scrawny looking men. They feel they need to prove something.,@SpicyMommyy They hardly ever hit men. Be more worried about scrawny looking women. They feel they need to prove something.
200222,misogyny_non_sexual_violence,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),Not my Nigga FaceTiming me talking bout he gone curse me out the lady next to me saying don’t let him abuse me 😂😂,Not my Nigga FaceTiming me talking bout she gone curse me out the gentleman next to me saying don’t let him abuse me 😂😂
400181,misogyny_non_sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@themaxburns @GOP Fuck that cunt. Tried to vote her out multiple times,@themaxburns @GOP Fuck that cunt. Tried to vote his out multiple times
201507,misogyny_non_sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),I love how the two reactions to this are “NFTs aren’t so bad” and “ I hate women now” https://t.co/wQjiqbTOql,I love how the two reactions to this are “NFTs aren’t so bad” and “ I hate men now” https://t.co/wQjiqbTOql
201508,misogyny_non_sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"“I hate women, even my own flesh and blood” https://t.co/7RaFZhlbML","“I hate men, even my own flesh and blood” https://t.co/7RaFZhlbML"
200383,misogyny_non_sexual_violence,mixed,F2M,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,You tell her Cain after all she should be inside the murdering bint #Emmerdale,You tell his Cain after all he should be inside the murdering bint #Emmerdale
201467,misogyny_non_sexual_violence,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),I’m very proud of @DaBabyDaBaby if you have a son you would want him to call the cops. That’s a real man that doesn’t hit women. Im abusive so I recognized the mannerisms of #danileigh were similar to mine. She physically &amp; verbally abused him knowing he wouldn’t hit her back,I’m very proud of @DaBabyDaBaby if you have a daughter you would want him to call the cops. That’s a real woman that doesn’t hit men. Im abusive so I recognized the mannerisms of #danileigh were similar to mine. He physically &amp; verbally abused him knowing she wouldn’t hit his back
201567,misogyny_non_sexual_violence,low,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),HATE TO SAY IT BUT......  IINSPIRATION VsInfluence VsALLUREAt HARD TO KILL women tag team title on the line,HATE TO SAY IT BUT......  IINSPIRATION VsInfluence VsALLUREAt HARD TO KILL men tag team title on the line
202382,misogyny_non_sexual_violence,low,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),akali laughing at Ahri because eve called her a skank https://t.co/dTV1OyuSSb,akali laughing at Ahri because eve called him a skank https://t.co/dTV1OyuSSb
400204,misogyny_non_sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@RonFilipkowski Not enough is made of the fact that she’s an unabashed gold digger. 🤷🏻‍♂️,@RonFilipkowski Not enough is made of the fact that he’s an unabashed gold digger. 🤷🏻‍♂️
202695,misogyny_non_sexual_violence,high,M2F,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,"@ncostanzo24 He’s the man, so much better than half it the analysts these tv companies hire. Can you imagine if we had to listen to Buck and Aikman? Be greatful 🤣","@ncostanzo24 She’s the woman, so much better than half it the analysts these tv companies hire. Can you imagine if we had to listen to Buck and Aikman? Be greatful 🤣"
201506,misogyny_non_sexual_violence,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),when Navi beat Gronru in a contest Barton decided to board the Clossus to defend her honor and try to beat up Navi in return bc he thinks Gronru is one of the best fighters ever what about him reads “I hate women”,when Navi beat Gronru in a contest Barton decided to board the Clossus to defend his honor and try to beat up Navi in return bc she thinks Gronru is one of the best fighters ever what about him reads “I hate men”
200937,misogyny_non_sexual_violence,high,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),@aztextheegg @David_Challen @pritipatel What about the warning signs before this happened? The 'joking' about killing women and stuffing their bodies into the boots of cars? His nickname 'The Rapist'? The testimony from female officers about the misogyny they have to put up with as detailed by Everyday Sexism?,@aztextheegg @David_Challen @pritipatel What about the warning signs before this happened? The 'joking' about killing men and stuffing their bodies into the boots of cars? Her nickname 'The Rapist'? The testimony from female officers about the misogyny they have to put up with as detailed by Everyday Sexism?
201511,misogyny_non_sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),I can relate to Dave Chappelle... they think I hate women too,I can relate to Dave Chappelle... they think I hate men too
400062,misogyny_non_sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),why did they make el feel bad for hitting that bitch with a rollerskate? she deserved that shit,why did they make el feel bad for hitting that bitch with a rollerskate? he deserved that shit
201516,misogyny_non_sexual_violence,high,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),I hate women and am secretly a swag gamer amogus balls this is me tweeting on my own account,I hate men and am secretly a swag gamer amogus balls this is me tweeting on my own account
200221,misogyny_non_sexual_violence,mixed,MIXED,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,@YouFugazi He was abusive.  He was the problem.  Porsha's got issues but she didn't deserve mental and physical abuse or to grieve the loss of her child alone.,@YouFugazi She was abusive.  She was the problem.  Porsha's got issues but he didn't deserve mental and physical abuse or to grieve the loss of his child alone.
203160,misogyny_non_sexual_violence,mixed,M2F,False,True,INVARIANT,False,majority not-sexist; label stays not-sexist under swap,Sorry for this tweet about womyn on international men's day but I wanna know,Sorry for this tweet about womyn on international women's day but I wanna know
202987,misogyny_non_sexual_violence,mixed,MIXED,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"@000vinsmoke000 Usually women are nurturing by nature , they are the ones who carry the children for 9 months , plus ila b9aw huma lkhrin o f had situations , they are prone to harassment of all sort Aslan i think au final cest surtout pour faire de l'ordre , as he said rah koulchi aytl3","@000vinsmoke000 Usually men are nurturing by nature , they are the ones who carry the children for 9 months , plus ila b9aw huma lkhrin o f had situations , they are prone to harassment of all sort Aslan i think au final cest surtout pour faire de l'ordre , as she said rah koulchi aytl3"
203025,misogyny_non_sexual_violence,low,F2M,False,True,SHIFTING,True,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),"""I don’t want #MeToo to learn a new trick for how to protect my drink in a club, or how to use a pocket knife hidden in my lipstick, or have to buy some strange contraption to make sure my hotel room door stays locked. I want to live in a world where women don’t have to live","""I don’t want #MeToo to learn a new trick for how to protect my drink in a club, or how to use a pocket knife hidden in my lipstick, or have to buy some strange contraption to make sure my hotel room door stays locked. I want to live in a world where men don’t have to live"
