item_id,strat_category,agreement_bin,gold_1_1,gold_1_3,original,swapped,name_swapped,gendered_swapped,female_source,male_source,unswappable,author_review,review_reasons,n_swapped_tokens,rule_class,rule_reason,needs_adjudication,invariance_class,justification
201738,sexual_violence,high,"{""not_sexist"": 0.8333333333333334, ""sexist"": 0.16666666666666666}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.0, ""sexual_violence"": 0.16666666666666666, ""misogyny_non_sexual_violence"": 0.16666666666666666}","penis feeling so good this afternoon... a slow, long, teasing edging session so far... just making love to penis, giving him whatever he wants! #bateworld @BateWorld #bate #bator #batorlife #batorbro #batorbuddy #masturbator #masturbation #masturbate https://t.co/544V9Fstkr","penis feeling so good this afternoon... a slow, long, teasing edging session so far... just making love to penis, giving him whatever she wants! #bateworld @BateWorld #bate #bator #batorlife #batorbro #batorbuddy #masturbator #masturbation #masturbate https://t.co/544V9Fstkr",False,True,False,True,False,False,,1,INVARIANT,majority not-sexist; label stays not-sexist under swap,False,,
202892,sexual_violence,high,"{""not_sexist"": 0.8333333333333334, ""sexist"": 0.16666666666666666}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.0, ""sexual_violence"": 0.16666666666666666, ""misogyny_non_sexual_violence"": 0.0}","So, rogue driver but no one available at @parksmotorgroup to  do anything at all. I’m on this in the morning. Bus passengers, demographically, are much more vulnerable than train passengers. There seems to be little duty of care going on.","So, rogue driver but no one available at @parksmotorgroup to  do anything at all. I’m on this in the morning. Bus passengers, demographically, are much more vulnerable than train passengers. There seems to be little duty of care going on.",False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
200493,sexual_violence,high,"{""not_sexist"": 0.8333333333333334, ""sexist"": 0.16666666666666666}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.0, ""sexual_violence"": 0.16666666666666666, ""misogyny_non_sexual_violence"": 0.0}",a Thick Mika hourglass expansion for @demonwolf202 get bullied. https://t.co/X4OJEfmNb6,a Thick Mika hourglass expansion for @demonwolf202 get bullied. https://t.co/X4OJEfmNb6,False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
200622,sexual_violence,high,"{""not_sexist"": 0.8333333333333334, ""sexist"": 0.16666666666666666}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.0, ""sexual_violence"": 0.16666666666666666, ""misogyny_non_sexual_violence"": 0.0}",Wish sometimes I had access to the ever elusive cock carousel..,Wish sometimes I had access to the ever elusive cock carousel..,False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
201535,sexual_violence,high,"{""not_sexist"": 0.0, ""sexist"": 1.0}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.16666666666666666, ""sexual_violence"": 0.8333333333333334, ""misogyny_non_sexual_violence"": 0.16666666666666666}","@Luckycxyhlxy @slutbroadcast U have a nice looking pussy, i would like to fuck it","@Luckycxyhlxy @slutbroadcast U have a nice looking pussy, i would like to fuck it",False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
202458,sexual_violence,high,"{""not_sexist"": 0.8333333333333334, ""sexist"": 0.16666666666666666}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.0, ""sexual_violence"": 0.16666666666666666, ""misogyny_non_sexual_violence"": 0.0}",@HajirFT Sadly doesn’t mean anything. Courtois was a habitual chest slapper,@HajirFT Sadly doesn’t mean anything. Courtois was a habitual chest slapper,False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
202489,sexual_violence,high,"{""not_sexist"": 0.16666666666666663, ""sexist"": 0.8333333333333334}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.16666666666666666, ""sexual_violence"": 0.6666666666666666, ""misogyny_non_sexual_violence"": 0.16666666666666666}",📢 https://t.co/BmlRkeCFaa ⛓️⛓️⛓️UPDATE 11.9.2021 @DRuffBandit 🦉🕶️ &amp; @MrFinesseNY 🦸🏿‍♂️🍆#INTERRACIAL #ANAL #SLUTBAG #CREAMPIE https://t.co/snuSW3eBul,📢 https://t.co/BmlRkeCFaa ⛓️⛓️⛓️UPDATE 11.9.2021 @DRuffBandit 🦉🕶️ &amp; @MrFinesseNY 🦸🏿‍♂️🍆#INTERRACIAL #ANAL #SLUTBAG #CREAMPIE https://t.co/snuSW3eBul,False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
202181,sexual_violence,high,"{""not_sexist"": 0.16666666666666663, ""sexist"": 0.8333333333333334}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.16666666666666666, ""objectification"": 0.3333333333333333, ""sexual_violence"": 0.6666666666666666, ""misogyny_non_sexual_violence"": 0.3333333333333333}","@UncleCreepy Considering the last remake closed with the line ""put her in the rape van."" Im not at all optimistic.","@UncleCreepy Considering the last remake closed with the line ""put him in the rape van."" Im not at all optimistic.",False,True,True,False,False,True,ambiguous 'her' -> 'him' (POS heuristic),1,SHIFTING,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),True,,
203228,sexual_violence,high,"{""not_sexist"": 0.0, ""sexist"": 1.0}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.3333333333333333, ""sexual_violence"": 0.6666666666666666, ""misogyny_non_sexual_violence"": 0.16666666666666666}",@jcmfanclub @JohnCMcGinley No it makes you look like a prostitute that caters specifically to clowns,@jcmfanclub @JohnCMcGinley No it makes you look like a prostitute that caters specifically to clowns,False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
201537,sexual_violence,high,"{""not_sexist"": 0.0, ""sexist"": 1.0}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.3333333333333333, ""sexual_violence"": 0.6666666666666666, ""misogyny_non_sexual_violence"": 0.0}",honestly i would like to fuck jordyn jones,honestly i would like to fuck jordyn jones,False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
200127,sexual_violence,mixed,"{""not_sexist"": 0.6666666666666667, ""sexist"": 0.3333333333333333}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.16666666666666666, ""sexual_violence"": 0.3333333333333333, ""misogyny_non_sexual_violence"": 0.0}","""Chalk Back: The Girl and Youth-Led Street Art Movement to #StopStreetHarassment"" by Natasha Harris-Harb and Sophie Sandberg. Read here: https://t.co/yVcVAwP9SO #girlhood @SophSandberg https://t.co/MVFM3tOkpf","""Chalk Back: The Boy and Youth-Led Street Art Movement to #StopStreetHarassment"" by Natasha Harris-Harb and Sophie Sandberg. Read here: https://t.co/yVcVAwP9SO #girlhood @SophSandberg https://t.co/MVFM3tOkpf",False,True,True,False,False,False,,1,INVARIANT,majority not-sexist; label stays not-sexist under swap,False,,
400185,sexual_violence,mixed,"{""not_sexist"": 0.6666666666666667, ""sexist"": 0.3333333333333333}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.16666666666666666, ""sexual_violence"": 0.3333333333333333, ""misogyny_non_sexual_violence"": 0.0}","“I mean I do, but… wouldn’t it be fun to get gangbanged together~?” https://t.co/lNRZ9z53VL","“I mean I do, but… wouldn’t it be fun to get gangbanged together~?” https://t.co/lNRZ9z53VL",False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
200974,sexual_violence,mixed,"{""not_sexist"": 0.33333333333333337, ""sexist"": 0.6666666666666666}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.16666666666666666, ""objectification"": 0.3333333333333333, ""sexual_violence"": 0.5, ""misogyny_non_sexual_violence"": 0.0}",@whorefromthe214 My fat ass would get hungry and accidentally taste the little bottle… like no bitch this is a penis not cucumber slices hoe https://t.co/paV1zFj0yQ,@whorefromthe214 My fat ass would get hungry and accidentally taste the little bottle… like no bitch this is a penis not cucumber slices hoe https://t.co/paV1zFj0yQ,False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
200042,sexual_violence,mixed,"{""not_sexist"": 0.33333333333333337, ""sexist"": 0.6666666666666666}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.16666666666666666, ""sexual_violence"": 0.6666666666666666, ""misogyny_non_sexual_violence"": 0.16666666666666666}",@CharmedDegen @garddensong argue that you can be sexually harassed online? bc I've had it happen?,@CharmedDegen @garddensong argue that you can be sexually harassed online? bc I've had it happen?,False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
201540,sexual_violence,mixed,"{""not_sexist"": 0.6666666666666667, ""sexist"": 0.3333333333333333}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.0, ""sexual_violence"": 0.3333333333333333, ""misogyny_non_sexual_violence"": 0.0}","i look at him and think ""I would like to fuck this man"" https://t.co/rmheVTbblA","i look at him and think ""I would like to fuck this woman"" https://t.co/rmheVTbblA",False,True,False,True,False,False,,1,INVARIANT,majority not-sexist; label stays not-sexist under swap,False,,
400407,sexual_violence,mixed,"{""not_sexist"": 0.33333333333333337, ""sexist"": 0.6666666666666666}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.3333333333333333, ""sexual_violence"": 0.5, ""misogyny_non_sexual_violence"": 0.16666666666666666}","@TheNon_Nun Never knew you all share tits, how did we stop being pals again yeah ?🌚","@TheNon_Nun Never knew you all share tits, how did we stop being pals again yeah ?🌚",False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
200237,sexual_violence,mixed,"{""not_sexist"": 0.33333333333333337, ""sexist"": 0.6666666666666666}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.0, ""sexual_violence"": 0.6666666666666666, ""misogyny_non_sexual_violence"": 0.0}",Smithsonian Tropical Research Institute hit with sex abuse claims https://t.co/8NLgvMfW8k via @MailOnline At least 16 women come forward to allege 'sexual harassment and abuse' at Smithsonian's Tropical Research Institute - which is on an island in the Panama Canal,Smithsonian Tropical Research Institute hit with sex abuse claims https://t.co/8NLgvMfW8k via @MailOnline At least 16 men come forward to allege 'sexual harassment and abuse' at Smithsonian's Tropical Research Institute - which is on an island in the Panama Canal,False,True,True,False,False,False,,1,SHIFTING,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),True,,
202132,sexual_violence,mixed,"{""not_sexist"": 0.33333333333333337, ""sexist"": 0.6666666666666666}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.3333333333333333, ""sexual_violence"": 0.5, ""misogyny_non_sexual_violence"": 0.0}",I wanna pound someone and be pounded by a futa =//////=Please help,I wanna pound someone and be pounded by a futa =//////=Please help,False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
200284,sexual_violence,mixed,"{""not_sexist"": 0.33333333333333337, ""sexist"": 0.6666666666666666}","{""ideological_inequality"": 0.16666666666666666, ""stereotyping_dominance"": 0.16666666666666666, ""objectification"": 0.3333333333333333, ""sexual_violence"": 0.6666666666666666, ""misogyny_non_sexual_violence"": 0.3333333333333333}","@r0tt3n4pp73 “Woah I am not here saying youre gay Regina , I’m just saying I wouldn’t mind ducking you again and that we would both enjoy it ,” she laughs and swallows down more before topping off both of their glasses . “And I am pretty sure I could get you off just as good as a man +","@r0tt3n4pp73 “Woah I am not here saying youre gay Regina , I’m just saying I wouldn’t mind ducking you again and that we would both enjoy it ,” he laughs and swallows down more before topping off both of their glasses . “And I am pretty sure I could get you off just as good as a woman +",False,True,True,True,False,False,,2,SHIFTING,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),True,,
203054,sexual_violence,mixed,"{""not_sexist"": 0.33333333333333337, ""sexist"": 0.6666666666666666}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.16666666666666666, ""objectification"": 0.16666666666666666, ""sexual_violence"": 0.5, ""misogyny_non_sexual_violence"": 0.16666666666666666}",@LjThePoem Daddy's stop picking they mate and most women don't know how to choose a real one.. 4get covid.. Toot it and boot it is the real epidemic.. May it be a few months or years.. If u get toot it and boot it with child(ren) then that guy scammed you.. 😭😭😭😭,@LjThePoem Daddy's stop picking they mate and most men don't know how to choose a real one.. 4get covid.. Toot it and boot it is the real epidemic.. May it be a few months or years.. If u get toot it and boot it with child(ren) then that guy scammed you.. 😭😭😭😭,False,True,True,False,False,False,,1,SHIFTING,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),True,,
400229,sexual_violence,mixed,"{""not_sexist"": 0.33333333333333337, ""sexist"": 0.6666666666666666}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.16666666666666666, ""objectification"": 0.16666666666666666, ""sexual_violence"": 0.6666666666666666, ""misogyny_non_sexual_violence"": 0.16666666666666666}","@daddys_anon I want to give you delicious black kiss, your ass looks very rich, then I would like to fuck you and cum inside you 😍😍😍","@daddys_anon I want to give you delicious black kiss, your ass looks very rich, then I would like to fuck you and cum inside you 😍😍😍",False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
201723,sexual_violence,mixed,"{""not_sexist"": 0.6666666666666667, ""sexist"": 0.3333333333333333}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.16666666666666666, ""sexual_violence"": 0.3333333333333333, ""misogyny_non_sexual_violence"": 0.0}",@casanumarx Masturbate. No one else then? Just me?  Okay then. https://t.co/KHQFbYRRmF,@casanumarx Masturbate. No one else then? Just me?  Okay then. https://t.co/KHQFbYRRmF,False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
200219,sexual_violence,mixed,"{""not_sexist"": 0.33333333333333337, ""sexist"": 0.6666666666666666}","{""ideological_inequality"": 0.16666666666666666, ""stereotyping_dominance"": 0.16666666666666666, ""objectification"": 0.16666666666666666, ""sexual_violence"": 0.3333333333333333, ""misogyny_non_sexual_violence"": 0.0}","When video game you tubers blacklist one of their co workers for making a poor joke about a day without women, but never say a word about their other coworkers obsession with have sex with disney princesses, despite the fact that they are all underage. But that’s ok,","When video game you tubers blacklist one of their co workers for making a poor joke about a day without men, but never say a word about their other coworkers obsession with have sex with disney princesses, despite the fact that they are all underage. But that’s ok,",False,True,True,False,False,False,,1,SHIFTING,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),True,,
201536,sexual_violence,low,"{""not_sexist"": 0.5, ""sexist"": 0.5}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.16666666666666666, ""sexual_violence"": 0.3333333333333333, ""misogyny_non_sexual_violence"": 0.16666666666666666}","@bryanyeeee That’s prolly me, cuz I would like to fuck ur nose","@bryanyeeee That’s prolly me, cuz I would like to fuck ur nose",False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
202453,sexual_violence,low,"{""not_sexist"": 0.5, ""sexist"": 0.5}","{""ideological_inequality"": 0.16666666666666666, ""stereotyping_dominance"": 0.0, ""objectification"": 0.0, ""sexual_violence"": 0.3333333333333333, ""misogyny_non_sexual_violence"": 0.0}",He is even the best slapper of all the time 😂😂😂🤣 https://t.co/SUBkpmKbn1,She is even the best slapper of all the time 😂😂😂🤣 https://t.co/SUBkpmKbn1,False,True,False,True,False,False,,1,SHIFTING,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),True,,
202904,sexual_violence,low,"{""not_sexist"": 0.5, ""sexist"": 0.5}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.16666666666666666, ""objectification"": 0.16666666666666666, ""sexual_violence"": 0.3333333333333333, ""misogyny_non_sexual_violence"": 0.0}",Here you go. #nakedchallenge #naked #horny #slut #gaymale #twink #flash #sexy #porn #exhibitionistmales #exhibi #exhibionist #nude #cock #penis #dick #onlyfansslut #FolloForFolloBack #homo #GayBoysX #femboy #nsfwtwt #Naughtiness #whore #boner #xxx #porno https://t.co/NdW0iWcHm5,Here you go. #nakedchallenge #naked #horny #slut #gaymale #twink #flash #sexy #porn #exhibitionistmales #exhibi #exhibionist #nude #cock #penis #dick #onlyfansslut #FolloForFolloBack #homo #GayBoysX #femboy #nsfwtwt #Naughtiness #whore #boner #xxx #porno https://t.co/NdW0iWcHm5,False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
202814,sexual_violence,low,"{""not_sexist"": 0.5, ""sexist"": 0.5}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.16666666666666666, ""sexual_violence"": 0.3333333333333333, ""misogyny_non_sexual_violence"": 0.0}",@mscott7612 @HTScotPol Sturgeon will be putting on a costume with red underpants and calling herself Super Mammy,@mscott7612 @HTScotPol Sturgeon will be putting on a costume with red underpants and calling himself Super Mammy,False,True,True,False,False,False,,1,SHIFTING,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),True,,
201267,sexual_violence,low,"{""not_sexist"": 0.5, ""sexist"": 0.5}","{""ideological_inequality"": 0.16666666666666666, ""stereotyping_dominance"": 0.0, ""objectification"": 0.0, ""sexual_violence"": 0.3333333333333333, ""misogyny_non_sexual_violence"": 0.0}","@libsoftiktok Where is the after video when the husky takes them both sexually not caring what color or gender identity? Husky wants a peice of ass no matter what or who it is. Husky is ""non binary"" just wants love","@libsoftiktok Where is the after video when the husky takes them both sexually not caring what color or gender identity? Husky wants a peice of ass no matter what or who it is. Husky is ""non binary"" just wants love",False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
202543,sexual_violence,low,"{""not_sexist"": 0.5, ""sexist"": 0.5}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.0, ""sexual_violence"": 0.5, ""misogyny_non_sexual_violence"": 0.0}",5 Reasons Men Love Spanking Women During Sex https://t.co/0htDLk8FRs,5 Reasons Women Love Spanking Men During Sex https://t.co/0htDLk8FRs,False,True,True,True,False,False,,2,SHIFTING,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),True,,
202534,sexual_violence,low,"{""not_sexist"": 0.5, ""sexist"": 0.5}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.16666666666666666, ""sexual_violence"": 0.5, ""misogyny_non_sexual_violence"": 0.0}",You can sodomize me till the cows come home https://t.co/PGO6Ej2VDJ,You can sodomize me till the cows come home https://t.co/PGO6Ej2VDJ,False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
201475,sexual_violence,low,"{""not_sexist"": 0.5, ""sexist"": 0.5}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.16666666666666666, ""objectification"": 0.0, ""sexual_violence"": 0.3333333333333333, ""misogyny_non_sexual_violence"": 0.16666666666666666}",@ztatus @failedcupcakes @Annakarenriver1 @zaynmalik Maybe he shouldn’t hit women though…,@ztatus @failedcupcakes @Annakarenriver1 @zaynmalik Maybe she shouldn’t hit men though…,False,True,True,True,False,False,,2,SHIFTING,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),True,,
400231,sexual_violence,low,"{""not_sexist"": 0.5, ""sexist"": 0.5}","{""ideological_inequality"": 0.16666666666666666, ""stereotyping_dominance"": 0.0, ""objectification"": 0.16666666666666666, ""sexual_violence"": 0.3333333333333333, ""misogyny_non_sexual_violence"": 0.0}",Mr Balls i would like to fuck https://t.co/FhFiq7Hamj,Mrs Balls i would like to fuck https://t.co/FhFiq7Hamj,False,True,False,True,False,True,honorific 'mr' -> 'Mrs',1,SHIFTING,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),True,,
201308,sexual_violence,low,"{""not_sexist"": 0.5, ""sexist"": 0.5}","{""ideological_inequality"": 0.16666666666666666, ""stereotyping_dominance"": 0.0, ""objectification"": 0.0, ""sexual_violence"": 0.3333333333333333, ""misogyny_non_sexual_violence"": 0.16666666666666666}",@sekay87 @BlancaP09328330 @PageSix Remember this is the same girl that had a boyfriend while she went on the bachelor- talk about lying. She needs to take a seat!,@sekay87 @BlancaP09328330 @PageSix Remember this is the same boy that had a girlfriend while he went on the bachelor- talk about lying. He needs to take a seat!,False,True,True,True,False,False,,4,SHIFTING,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),True,,
200047,sexual_violence,low,"{""not_sexist"": 0.5, ""sexist"": 0.5}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.0, ""sexual_violence"": 0.5, ""misogyny_non_sexual_violence"": 0.16666666666666666}","@InstagramComms Please #BanAllPornOnInstagram ?There, Are Kids &amp; Teens That Are Being Harassed On, Their Accounts From, Adults Asking For #Sex &amp; #NakedPictures","@InstagramComms Please #BanAllPornOnInstagram ?There, Are Kids &amp; Teens That Are Being Harassed On, Their Accounts From, Adults Asking For #Sex &amp; #NakedPictures",False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
200601,sexual_violence,low,"{""not_sexist"": 0.5, ""sexist"": 0.5}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.16666666666666666, ""sexual_violence"": 0.3333333333333333, ""misogyny_non_sexual_violence"": 0.0}","The fox blushed and a hand went up to squeeze his chest, almost as if he was trying to get revenge for having his ass molested so lewdly.""You... are enjoying this too much!"" He exclaimed, trying to sort of cock block him in a way, but in reality he was just whimpering. https://t.co/6Bypn7WJk5","The fox blushed and a hand went up to squeeze her chest, almost as if she was trying to get revenge for having her ass molested so lewdly.""You... are enjoying this too much!"" She exclaimed, trying to sort of cock block him in a way, but in reality she was just whimpering. https://t.co/6Bypn7WJk5",False,True,False,True,False,True,ambiguous 'his' -> 'her' (POS heuristic); ambiguous 'his' -> 'her' (POS heuristic),5,SHIFTING,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),True,,
202049,sexual_violence,low,"{""not_sexist"": 0.5, ""sexist"": 0.5}","{""ideological_inequality"": 0.16666666666666666, ""stereotyping_dominance"": 0.0, ""objectification"": 0.0, ""sexual_violence"": 0.3333333333333333, ""misogyny_non_sexual_violence"": 0.0}","@AlexPetrovnia Here's the thing, ""The Cult of the Penis"" works! The trick is how to adjust the subtitle for the stodgy set. Maybe something ""[gerund] the culture of phallocentrism""? I want to say ""amputating"" but that's not quite right","@AlexPetrovnia Here's the thing, ""The Cult of the Penis"" works! The trick is how to adjust the subtitle for the stodgy set. Maybe something ""[gerund] the culture of phallocentrism""? I want to say ""amputating"" but that's not quite right",False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
203181,misogyny_non_sexual_violence,high,"{""not_sexist"": 0.16666666666666663, ""sexist"": 0.8333333333333334}","{""ideological_inequality"": 0.16666666666666666, ""stereotyping_dominance"": 0.16666666666666666, ""objectification"": 0.0, ""sexual_violence"": 0.0, ""misogyny_non_sexual_violence"": 0.5}","@TrapperXrp @LezLuthor @humanvibration @ninjasniperpon1 @NIISH13 And you look like a bitch.. bet u won't do shit... Exactly, fuckin loser..","@TrapperXrp @LezLuthor @humanvibration @ninjasniperpon1 @NIISH13 And you look like a bitch.. bet u won't do shit... Exactly, fuckin loser..",False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
203167,misogyny_non_sexual_violence,high,"{""not_sexist"": 0.8333333333333334, ""sexist"": 0.16666666666666666}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.0, ""sexual_violence"": 0.0, ""misogyny_non_sexual_violence"": 0.16666666666666666}","i knew the comment section was going to be good when i saw that the first comment was ""does he know that he doesn't have to yell for us to hear him""","i knew the comment section was going to be good when i saw that the first comment was ""does she know that she doesn't have to yell for us to hear him""",False,True,False,True,False,False,,2,INVARIANT,majority not-sexist; label stays not-sexist under swap,False,,
200406,misogyny_non_sexual_violence,high,"{""not_sexist"": 0.8333333333333334, ""sexist"": 0.16666666666666666}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.0, ""sexual_violence"": 0.0, ""misogyny_non_sexual_violence"": 0.16666666666666666}","@_alexsaaa Bitch, I’m more mad I gotta go re-order than anything. Like goddamn 😂","@_alexsaaa Bitch, I’m more mad I gotta go re-order than anything. Like goddamn 😂",False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
201139,misogyny_non_sexual_violence,high,"{""not_sexist"": 0.16666666666666663, ""sexist"": 0.8333333333333334}","{""ideological_inequality"": 0.16666666666666666, ""stereotyping_dominance"": 0.3333333333333333, ""objectification"": 0.3333333333333333, ""sexual_violence"": 0.0, ""misogyny_non_sexual_violence"": 0.5}",am i the only one that just sit down and look for a girl to break her heart🧐 maybe it’s the yoruba side for me idrk💁🏿‍♂️,am i the only one that just sit down and look for a boy to break his heart🧐 maybe it’s the yoruba side for me idrk💁🏿‍♂️,False,True,True,False,False,True,ambiguous 'her' -> 'his' (POS heuristic),2,SHIFTING,sexist + woman-focused gendered token swapped; construct likely shifts (author adjudication),True,,
400194,misogyny_non_sexual_violence,high,"{""not_sexist"": 0.16666666666666663, ""sexist"": 0.8333333333333334}","{""ideological_inequality"": 0.5, ""stereotyping_dominance"": 0.3333333333333333, ""objectification"": 0.16666666666666666, ""sexual_violence"": 0.0, ""misogyny_non_sexual_violence"": 0.8333333333333334}","""The violent antifeminism of a far-right movement that sees ♀️ principally as vessels for breeding a new white generation expresses itself in a fixation on a return to “traditional” gender roles""Worth every minute to read - take 5 min out of your Sun👇https://t.co/zkdWPpIlzZ","""The violent antifeminism of a far-right movement that sees ♀️ principally as vessels for breeding a new white generation expresses itself in a fixation on a return to “traditional” gender roles""Worth every minute to read - take 5 min out of your Sun👇https://t.co/zkdWPpIlzZ",False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
201858,misogyny_non_sexual_violence,high,"{""not_sexist"": 0.8333333333333334, ""sexist"": 0.16666666666666666}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.0, ""sexual_violence"": 0.0, ""misogyny_non_sexual_violence"": 0.16666666666666666}","@The_short_nurse Haha thanks! And honestly, no. We get someone using it every so often. I think you could probably adjust the cost based on the size of the channel. If somebody were to abuse it I'd probably just adjust cost and/or put a disclaimer in the chat saying no back to back uses. 👍","@The_short_nurse Haha thanks! And honestly, no. We get someone using it every so often. I think you could probably adjust the cost based on the size of the channel. If somebody were to abuse it I'd probably just adjust cost and/or put a disclaimer in the chat saying no back to back uses. 👍",False,False,False,False,True,False,,0,UNSWAPPABLE,no swappable gendered token (excluded from partition),False,,
201837,misogyny_non_sexual_violence,high,"{""not_sexist"": 0.8333333333333334, ""sexist"": 0.16666666666666666}","{""ideological_inequality"": 0.0, ""stereotyping_dominance"": 0.0, ""objectification"": 0.0, ""sexual_violence"": 0.0, ""misogyny_non_sexual_violence"": 0.16666666666666666}",Not all men. Sad story but glad that those guys stepped in to protect that woman. https://t.co/QDAllOIyPa,Not all women. Sad story but glad that those guys stepped in to protect that man. https://t.co/QDAllOIyPa,False,True,True,True,False,False,,2,INVARIANT,majority not-sexist; label stays not-sexist under swap,False,,
